Class ID,ID,Confidence LV,x_initial,y_initial,x_final,y_final
car,3413,0.6640,913,328,464,114
car,3401,0.6505,525,159,587,110
car,3366,0.5658,911,343,577,114
car,3420,0.5983,234,134,362,493
car,3412,0.5174,845,355,419,120
car,3424,0.7347,859,361,453,131
car,3353,0.5721,880,352,543,122
car,3456,0.6291,860,299,819,287
car,3453,0.5611,475,113,452,116
car,3441,0.6253,662,294,444,135
car,3452,0.6340,463,182,511,200
car,3446,0.6141,245,142,542,484
car,3433,0.5457,424,141,528,120
car,3437,0.5257,467,141,536,118
car,3436,0.6930,894,329,513,117
car,3449,0.6938,907,300,456,134
car,3460,0.7113,603,279,461,131
car,3442,0.5152,422,116,846,508
car,3467,0.6552,227,136,381,486
car,3494,0.5836,447,153,471,164
car,3498,0.6267,244,135,225,149
car,3459,0.7631,482,120,797,506
car,3475,0.5468,346,127,537,483
car,3501,0.6099,878,295,824,278
car,3484,0.6926,906,342,490,125
car,3486,0.6079,896,322,563,129
car,3489,0.6358,229,135,392,489
car,3428,0.6864,477,190,881,495
car,3421,0.5104,882,331,407,112
car,3478,0.6385,910,346,497,115
car,3431,0.5138,895,284,535,108
car,3490,0.7132,344,124,543,479
car,3495,0.5373,922,318,478,132
car,3491,0.5678,405,121,855,508
car,3510,0.6067,882,333,458,169
car,3473,0.5908,863,333,526,121
car,3504,0.6640,781,269,531,123
car,3509,0.6461,849,355,476,127
car,3506,0.5683,340,128,532,489
car,3519,0.6506,461,141,494,118
car,3512,0.6688,518,216,509,129
car,3513,0.7134,913,342,511,126
car,3511,0.5276,373,120,540,488
car,3500,0.6066,941,311,525,120
car,3551,0.7315,511,234,454,205
car,3540,0.6689,426,103,397,115
car,3554,0.5051,420,110,407,114
car,3560,0.5183,382,115,382,115
car,3487,0.5296,433,108,337,497
car,3462,0.5254,912,341,581,95
car,3555,0.7347,895,331,446,159
car,3548,0.5291,378,124,195,169
car,3544,0.7951,904,370,487,131
car,3536,0.6508,842,325,496,126
car,3547,0.7155,894,335,427,150
car,3546,0.7950,908,307,564,120
car,3579,0.7093,894,336,686,275
car,3578,0.5582,89,227,306,413
car,3539,0.6186,383,114,695,455
car,3559,0.6276,213,142,521,437
car,3570,0.7162,906,315,511,137
car,3580,0.6333,172,217,532,486
car,3587,0.6443,118,280,371,486
car,3522,0.5966,897,331,542,114
car,3574,0.5854,623,257,514,127
car,3507,0.5870,495,118,712,486
car,3571,0.6284,812,313,458,146
car,3590,0.7238,847,357,422,146
car,3591,0.5260,455,151,446,131
car,3567,0.6802,332,121,374,491
car,3588,0.6515,824,317,475,126
car,3521,0.5748,891,374,617,103
car,3594,0.6902,207,135,497,488
car,3566,0.5054,461,144,525,121
car,3568,0.5116,527,120,599,113
car,3582,0.7391,904,372,516,118
car,3561,0.5333,897,369,541,123
car,3542,0.6243,885,331,383,119
car,3597,0.5196,876,301,541,111
car,3609,0.6352,911,330,447,164
car,3564,0.6435,883,332,560,134
car,3605,0.5448,905,363,511,117
car,3541,0.6147,837,351,575,113
car,3635,0.5327,536,114,533,116
car,3613,0.6322,338,125,290,337
car,3535,0.5593,486,109,360,431
car,3614,0.6122,329,127,265,458
car,3583,0.5158,414,113,427,479
car,3593,0.5760,397,113,360,438
car,3615,0.6859,911,338,571,113
car,3633,0.5597,199,141,357,492
car,3650,0.7582,897,370,577,268
car,3575,0.6248,850,324,532,475
car,3625,0.6023,361,123,659,498
car,3643,0.7117,892,336,453,140
car,3632,0.5445,547,256,536,129
car,3660,0.6116,446,145,506,120
car,3653,0.5595,467,112,375,122
car,3628,0.5630,910,333,417,120
car,3659,0.7747,556,259,434,133
car,3638,0.6594,900,306,521,118
car,3647,0.5321,491,110,405,122
car,3651,0.5760,247,133,374,500
car,3658,0.5121,433,106,282,150
car,3689,0.5329,266,130,210,144
car,3662,0.5990,377,121,239,178
car,3648,0.6909,900,367,548,114
car,3642,0.5371,726,297,555,110
car,3682,0.6586,196,164,512,480
car,3655,0.5627,446,113,242,197
car,3687,0.5983,300,139,170,157
car,3661,0.5116,370,124,331,498
car,3678,0.5695,295,131,366,490
car,3699,0.6352,840,322,463,185
car,3669,0.5863,372,121,638,457
car,3700,0.6689,227,199,692,475
car,3707,0.6049,466,181,458,146
car,3670,0.6371,350,126,760,496
car,3693,0.6640,241,176,851,510
car,3692,0.7786,255,147,559,478
car,3709,0.5290,453,139,472,141
car,3690,0.6620,881,300,493,128
car,3691,0.6427,257,157,398,491
car,3688,0.7110,893,371,518,125
car,3684,0.5584,848,339,520,124
car,3696,0.5892,918,315,562,134
car,3720,0.6434,829,298,504,144
car,3717,0.7415,915,333,493,129
car,3738,0.8090,487,138,501,143
car,3744,0.5302,490,125,473,113
car,3737,0.5247,495,111,476,113
car,3695,0.5465,904,342,565,98
car,3736,0.7839,910,339,466,186
car,3746,0.7358,463,115,466,113
car,3745,0.7838,916,345,696,277
car,3741,0.5241,365,122,313,127
car,3739,0.7788,912,341,495,207
car,3732,0.7203,463,141,506,139
car,3727,0.5745,466,114,433,116
car,3723,0.7166,918,316,540,135
car,3721,0.7687,827,343,448,133
car,3719,0.7242,899,364,426,145
car,3715,0.6467,441,114,201,156
car,3712,0.7964,906,335,511,133
car,3705,0.5756,911,343,514,125
road_sign,3016,0.5847,522,86,521,86
road_sign,3771,0.5240,648,45,648,45
road_sign,3769,0.5908,600,38,586,42
car,3760,0.8231,56,115,57,116
car,3759,0.5744,59,137,59,136
road_sign,3750,0.5478,475,33,424,40
road_sign,3752,0.5051,838,34,863,33
road_sign,3755,0.5203,647,39,346,38
car,3761,0.6555,146,124,146,125
car,3775,0.5618,253,158,674,467
car,3796,0.6564,836,291,531,195
car,3785,0.6712,268,136,541,474
car,3801,0.6533,618,257,441,139
car,3798,0.6590,878,358,473,128
car,3795,0.7064,911,338,495,129
car,3788,0.5849,911,340,587,99
car,3814,0.5209,447,116,479,126
car,3830,0.6984,892,367,604,250
car,3797,0.7101,910,338,509,126
car,3789,0.5687,441,113,518,462
car,3807,0.6058,366,127,703,475
car,3840,0.6334,302,141,277,143
car,3816,0.5386,269,130,365,490
car,3802,0.7336,916,340,516,124
car,3812,0.5526,833,323,509,139
car,3806,0.6602,401,122,807,506
car,3832,0.6014,347,129,181,185
car,3822,0.6372,918,312,554,130
car,3836,0.7467,281,139,754,496
car,3800,0.5168,543,209,579,111
car,3838,0.6683,242,147,560,484
car,3823,0.5196,853,355,515,114
car,3815,0.5836,425,114,679,471
car,3842,0.6865,283,135,508,483
car,3857,0.6419,546,132,551,133
car,3841,0.6202,827,288,548,128
car,3809,0.5467,454,150,563,129
car,3837,0.7232,404,122,802,508
car,3860,0.7238,890,366,574,244
car,3839,0.5620,878,320,541,116
car,3843,0.5088,873,360,478,114
car,3848,0.5409,273,131,371,488
car,3878,0.6839,924,322,844,295
car,3867,0.6481,313,134,849,508
car,3873,0.5251,899,338,439,161
car,3893,0.6652,643,271,545,223
car,3869,0.5477,847,358,459,155
car,3876,0.6722,919,312,505,172
car,3833,0.6478,688,280,361,490
car,3894,0.6628,850,357,402,180
car,3861,0.5082,872,322,514,189
car,3891,0.6089,896,365,430,142
car,3871,0.6349,901,339,536,114
car,3866,0.6442,903,364,562,133
car,3863,0.5229,546,257,486,111
car,3881,0.5192,391,120,457,448
car,3875,0.5852,442,115,481,457
car,3874,0.6918,414,117,553,484
car,3882,0.6029,669,270,532,130
car,3879,0.5621,833,305,420,114
car,3908,0.5486,313,131,686,471
car,3932,0.6193,414,114,403,120
car,3906,0.5799,906,342,505,127
car,3923,0.5308,425,120,329,125
car,3897,0.5695,533,216,563,132
car,3919,0.6528,844,349,493,123
car,3949,0.5536,407,154,478,155
car,3937,0.5780,346,130,688,472
car,3950,0.6108,228,149,543,483
car,3964,0.5533,719,262,587,231
car,3948,0.6188,917,343,477,130
car,3959,0.5455,499,119,530,113
car,3922,0.5241,863,302,519,115
car,3921,0.5585,454,108,147,162
car,3929,0.5203,915,300,583,115
car,3900,0.5200,492,126,136,163
car,3931,0.7325,399,122,558,489
car,3967,0.6717,918,341,502,183
car,3945,0.5022,305,139,891,515
car,3946,0.5960,294,138,681,477
car,3953,0.5256,451,153,541,122
car,3916,0.5164,845,325,468,104
car,3957,0.5481,216,131,392,462
car,3951,0.5865,923,313,574,95
car,3954,0.7073,910,343,502,146
car,3975,0.6969,473,140,477,125
car,3976,0.5612,475,110,448,102
car,3966,0.6488,627,258,454,149
car,3982,0.6213,89,252,358,495
car,3972,0.6984,471,195,475,139
car,3989,0.5851,439,107,409,109
car,3924,0.6841,904,364,535,111
car,3965,0.6360,910,338,437,150
car,3992,0.5556,840,293,474,147
car,3981,0.7241,902,372,466,125
car,3971,0.6845,902,365,481,125
car,4000,0.5727,487,154,509,136
car,3985,0.5661,416,119,665,464
car,3998,0.5923,470,129,503,114
car,3977,0.6243,816,346,510,118
car,3979,0.5191,445,165,509,114
car,3999,0.5632,485,125,537,120
car,3990,0.6396,355,124,502,485
car,3980,0.5382,453,152,531,114
car,3997,0.7355,921,314,498,146
car,3994,0.6689,906,340,533,121
car,3988,0.5980,416,114,532,479
car,3963,0.5093,864,331,540,121
car,4016,0.8774,398,175,427,139
car,4005,0.7058,900,372,472,125
car,4010,0.6445,466,109,563,118
car,4009,0.8341,898,340,489,146
car,3956,0.5714,895,373,551,103
car,4008,0.5545,244,134,348,498
car,4027,0.6998,878,359,402,159
car,4023,0.5041,421,108,404,117
car,4026,0.5712,408,117,352,123
car,4031,0.5863,221,153,539,483
car,4030,0.7457,847,347,427,140
car,4036,0.7676,405,174,449,133
car,4013,0.6786,869,363,495,124
car,4032,0.6349,892,299,493,139
car,4025,0.6667,897,336,479,131
car,4041,0.5274,294,119,259,157
car,4040,0.5993,465,129,483,123
car,4002,0.6908,907,376,562,132
car,4035,0.6464,315,131,513,477
car,4006,0.7171,922,338,543,116
car,4052,0.6108,875,361,412,174
car,4053,0.7083,906,314,503,177
car,3898,0.6307,923,316,734,492
car,4059,0.7441,911,307,540,192
car,4028,0.6300,917,313,589,106
car,3986,0.6570,891,336,426,439
car,4034,0.5542,497,113,456,128
car,4054,0.7715,909,344,472,133
car,4038,0.5690,374,118,609,464
car,4078,0.5042,433,115,422,107
car,4066,0.6209,467,110,393,122
car,4021,0.6484,866,353,419,105
car,4064,0.5300,469,111,410,107
car,4022,0.5071,479,111,472,115
car,4060,0.5646,247,133,374,489
car,4067,0.6442,436,119,528,122
car,4039,0.7085,905,335,552,118
car,4050,0.6220,873,362,538,120
car,4044,0.5502,499,146,506,135
car,4074,0.5513,906,310,512,136
car,4076,0.7451,857,353,449,143
car,4091,0.6733,276,147,236,163
car,4093,0.5819,439,136,458,132
car,4007,0.6681,898,281,514,455
car,4099,0.7709,918,341,732,286
car,4073,0.7120,419,121,619,447
car,4017,0.6826,487,111,750,495
car,4029,0.5063,451,143,617,107
car,4065,0.5798,501,174,625,104
car,4077,0.6810,910,339,529,119
car,4063,0.5255,909,344,577,114
car,4080,0.6024,384,124,739,499
car,4105,0.6001,456,150,459,129
car,4094,0.6905,247,139,411,490
car,4087,0.5533,631,288,466,113
car,4095,0.6903,879,330,406,159
car,4046,0.6020,921,311,558,125
car,4092,0.7455,924,324,560,129
car,4108,0.8067,905,330,468,142
car,4082,0.6299,918,345,510,121
car,4101,0.7004,901,368,489,118
car,4079,0.5652,423,114,545,480
car,4115,0.5175,201,143,399,433
car,4107,0.6770,888,333,470,119
car,4110,0.6268,880,279,498,117
car,4083,0.6229,862,366,461,157
car,4098,0.6504,680,273,514,118
car,4089,0.6647,870,360,515,115
car,4135,0.7615,98,253,333,488
car,4144,0.5461,260,138,248,134
car,4116,0.5350,898,316,554,132
car,4123,0.5867,890,295,571,122
car,4149,0.7000,858,295,552,199
car,4151,0.6277,347,122,255,143
car,4154,0.7510,920,314,499,177
car,4150,0.6726,196,163,534,483
car,4137,0.6242,884,306,537,134
car,4130,0.5013,396,116,394,468
car,4155,0.7392,534,178,506,140
car,4171,0.6243,915,341,779,303
car,4148,0.7746,904,341,523,128
car,4139,0.5230,362,122,481,462
car,4147,0.7006,351,125,563,486
car,4146,0.5760,229,129,353,499
car,4170,0.5553,517,124,532,124
car,4138,0.6135,910,342,547,126
car,4143,0.6994,911,309,543,126
car,4163,0.5368,374,126,734,494
car,4158,0.5321,432,115,150,313
car,4153,0.5141,847,358,538,111
car,4145,0.6966,906,337,570,111
car,4169,0.6640,913,328,464,114
car,4157,0.6505,525,159,587,110
car,4122,0.5658,911,343,577,114
car,4176,0.5983,234,134,362,493
car,4168,0.5174,845,355,419,120
car,4180,0.7347,859,361,453,131
car,4109,0.5721,880,352,543,122
car,4212,0.6291,860,299,819,287
car,4209,0.5611,475,113,452,116
car,4197,0.6253,662,294,444,135
car,4208,0.6340,463,182,511,200
car,4202,0.6141,245,142,542,484
car,4189,0.5457,424,141,528,120
car,4193,0.5257,467,141,536,118
car,4192,0.6930,894,329,513,117
car,4205,0.6938,907,300,456,134
car,4216,0.7113,603,279,461,131
car,4198,0.5152,422,116,846,508
car,4223,0.6552,227,136,381,486
car,4250,0.5836,447,153,471,164
car,4254,0.6267,244,135,225,149
car,4215,0.7631,482,120,797,506
car,4231,0.5468,346,127,537,483
car,4257,0.6099,878,295,824,278
car,4240,0.6926,906,342,490,125
car,4242,0.6079,896,322,563,129
car,4245,0.6358,229,135,392,489
car,4184,0.6864,477,190,881,495
car,4177,0.5104,882,331,407,112
car,4234,0.6385,910,346,497,115
car,4187,0.5138,895,284,535,108
car,4246,0.7132,344,124,543,479
car,4251,0.5373,922,318,478,132
car,4247,0.5678,405,121,855,508
car,4229,0.5908,863,333,526,121
car,4266,0.6067,882,333,458,169
car,4260,0.6640,781,269,531,123
car,4265,0.6461,849,355,476,127
car,4262,0.5683,340,128,532,489
car,4275,0.6506,461,141,494,118
car,4268,0.6688,518,216,509,129
car,4269,0.7134,913,342,511,126
car,4267,0.5276,373,120,540,488
car,4256,0.6066,941,311,525,120
car,4307,0.7315,511,234,454,205
car,4296,0.6689,426,103,397,115
car,4310,0.5051,420,110,407,114
car,4316,0.5183,382,115,382,115
car,4243,0.5296,433,108,337,497
car,4218,0.5254,912,341,581,95
car,4311,0.7347,895,331,446,159
car,4304,0.5291,378,124,195,169
car,4300,0.7951,904,370,487,131
car,4292,0.6508,842,325,496,126
car,4303,0.7155,894,335,427,150
car,4302,0.7950,908,307,564,120
car,4335,0.7093,894,336,686,275
car,4334,0.5582,89,227,306,413
car,4295,0.6186,383,114,695,455
car,4315,0.6276,213,142,521,437
car,4326,0.7162,906,315,511,137
car,4336,0.6333,172,217,532,486
car,4343,0.6443,118,280,371,486
car,4278,0.5966,897,331,542,114
car,4330,0.5854,623,257,514,127
car,4263,0.5870,495,118,712,486
car,4327,0.6284,812,313,458,146
car,4346,0.7238,847,357,422,146
car,4347,0.5260,455,151,446,131
car,4323,0.6802,332,121,374,491
car,4344,0.6515,824,317,475,126
car,4277,0.5748,891,374,617,103
car,4350,0.6902,207,135,497,488
car,4322,0.5054,461,144,525,121
car,4324,0.5116,527,120,599,113
car,4338,0.7391,904,372,516,118
car,4317,0.5333,897,369,541,123
car,4298,0.6243,885,331,383,119
car,4353,0.5196,876,301,541,111
car,4365,0.6352,911,330,447,164
car,4320,0.6435,883,332,560,134
car,4361,0.5448,905,363,511,117
car,4297,0.6147,837,351,575,113
car,4391,0.5327,536,114,533,116
car,4369,0.6322,338,125,290,337
car,4291,0.5593,486,109,360,431
car,4370,0.6122,329,127,265,458
car,4339,0.5158,414,113,427,479
car,4349,0.5760,397,113,360,438
car,4371,0.6859,911,338,571,113
car,4389,0.5597,199,141,357,492
car,4406,0.7582,897,370,577,268
car,4331,0.6248,850,324,532,475
car,4381,0.6023,361,123,659,498
car,4399,0.7117,892,336,453,140
car,4388,0.5445,547,256,536,129
car,4416,0.6116,446,145,506,120
car,4409,0.5595,467,112,375,122
car,4384,0.5630,910,333,417,120
car,4415,0.7747,556,259,434,133
car,4394,0.6594,900,306,521,118
car,4403,0.5321,491,110,405,122
car,4407,0.5760,247,133,374,500
car,4414,0.5121,433,106,282,150
car,4445,0.5329,266,130,210,144
car,4418,0.5990,377,121,239,178
car,4404,0.6909,900,367,548,114
car,4398,0.5371,726,297,555,110
car,4438,0.6586,196,164,512,480
car,4411,0.5627,446,113,242,197
car,4443,0.5983,300,139,170,157
car,4417,0.5116,370,124,331,498
car,4434,0.5695,295,131,366,490
car,4455,0.6352,840,322,463,185
car,4425,0.5863,372,121,638,457
car,4456,0.6689,227,199,692,475
car,4463,0.6049,466,181,458,146
car,4426,0.6371,350,126,760,496
car,4449,0.6640,241,176,851,510
car,4448,0.7786,255,147,559,478
car,4465,0.5290,453,139,472,141
car,4446,0.6620,881,300,493,128
car,4447,0.6427,257,157,398,491
car,4444,0.7110,893,371,518,125
car,4440,0.5584,848,339,520,124
car,4452,0.5892,918,315,562,134
car,4476,0.6434,829,298,504,144
car,4473,0.7415,915,333,493,129
car,4494,0.8090,487,138,501,143
car,4493,0.5247,495,111,476,113
car,4500,0.5302,490,125,473,113
car,4451,0.5465,904,342,565,98
car,4492,0.7839,910,339,466,186
car,4502,0.7358,463,115,466,113
car,4501,0.7838,916,345,696,277
car,4497,0.5241,365,122,313,127
car,4495,0.7788,912,341,495,207
car,4488,0.7203,463,141,506,139
car,4483,0.5745,466,114,433,116
car,4479,0.7166,918,316,540,135
car,4477,0.7687,827,343,448,133
car,4475,0.7242,899,364,426,145
car,4471,0.6467,441,114,201,156
car,4468,0.7964,906,335,511,133
car,4461,0.5756,911,343,514,125
road_sign,3772,0.5847,522,86,521,86
road_sign,4527,0.5240,648,45,648,45
road_sign,4525,0.5908,600,38,586,42
car,4516,0.8231,56,115,57,116
car,4515,0.5744,59,137,59,136
road_sign,4506,0.5478,475,33,424,40
road_sign,4508,0.5051,838,34,863,33
road_sign,4511,0.5203,647,39,346,38
car,4517,0.6555,146,124,146,125
car,4531,0.5618,253,158,674,467
car,4552,0.6564,836,291,531,195
car,4541,0.6712,268,136,541,474
car,4557,0.6533,618,257,441,139
car,4554,0.6590,878,358,473,128
car,4551,0.7064,911,338,495,129
car,4544,0.5849,911,340,587,99
car,4570,0.5209,447,116,479,126
car,4586,0.6984,892,367,604,250
car,4553,0.7101,910,338,509,126
car,4545,0.5687,441,113,518,462
car,4563,0.6058,366,127,703,475
car,4596,0.6334,302,141,277,143
car,4572,0.5386,269,130,365,490
car,4558,0.7336,916,340,516,124
car,4568,0.5526,833,323,509,139
car,4562,0.6602,401,122,807,506
car,4588,0.6014,347,129,181,185
car,4578,0.6372,918,312,554,130
car,4592,0.7467,281,139,754,496
car,4556,0.5169,543,209,579,111
car,4594,0.6682,242,147,560,484
car,4579,0.5196,853,355,515,114
car,4571,0.5828,425,114,679,471
car,4613,0.6419,546,132,551,133
car,4598,0.6860,283,135,508,483
car,4597,0.6198,827,288,548,128
car,4565,0.5467,454,150,563,129
car,4593,0.7230,404,122,802,508
car,4616,0.7238,890,366,574,244
car,4599,0.5090,873,360,478,114
car,4595,0.5621,878,320,541,116
car,4604,0.5422,273,131,371,488
car,4634,0.6839,924,322,844,295
car,4629,0.5251,899,338,439,161
car,4623,0.6488,313,134,849,508
car,4649,0.6652,643,271,545,223
car,4632,0.6722,919,312,505,172
car,4625,0.5480,847,358,459,155
car,4589,0.6483,688,280,361,490
car,4650,0.6628,850,357,402,180
car,4617,0.5081,872,322,514,189
car,4647,0.6089,896,365,430,142
car,4627,0.6354,901,339,536,114
car,4622,0.6443,903,364,562,133
car,4619,0.5232,546,257,486,111
car,4637,0.5192,391,120,457,448
car,4631,0.5852,442,115,481,457
car,4630,0.6918,414,117,553,484
car,4638,0.6029,669,270,532,130
car,4635,0.5621,833,305,420,114
car,4664,0.5486,313,131,686,471
car,4688,0.6193,414,114,403,120
car,4662,0.5799,906,342,505,127
car,4679,0.5308,425,120,329,125
car,4653,0.5695,533,216,563,132
car,4675,0.6528,844,349,493,123
car,4705,0.5536,407,154,478,155
car,4693,0.5775,346,130,688,472
car,4706,0.6106,228,149,543,483
car,4704,0.6202,917,343,477,130
car,4719,0.5533,719,262,587,231
car,4715,0.5455,499,119,530,113
car,4678,0.5252,863,302,519,115
car,4677,0.5563,454,108,147,162
car,4685,0.5194,915,300,583,115
car,4656,0.5142,492,126,136,163
car,4687,0.7326,399,122,558,489
car,4701,0.5010,305,139,891,515
car,4722,0.6717,918,341,502,183
car,4702,0.5958,294,138,681,477
car,4709,0.5256,451,153,541,122
car,4672,0.5167,845,325,468,104
car,4713,0.5487,216,131,392,462
car,4707,0.5864,923,313,574,95
car,4710,0.7065,910,343,502,146
car,4730,0.6969,473,140,477,125
car,4721,0.6488,627,258,454,149
car,4731,0.5612,475,110,448,102
car,4737,0.6213,89,252,358,495
car,4727,0.6984,471,195,475,139
car,4744,0.5851,439,107,409,109
car,4680,0.6840,904,364,535,111
car,4720,0.6375,910,338,437,150
car,4747,0.5539,840,293,474,147
car,4736,0.7259,902,372,466,125
car,4726,0.6843,902,365,481,125
car,4754,0.5727,487,154,509,136
car,4740,0.5665,416,119,665,464
car,4752,0.5923,470,129,503,114
car,4732,0.6234,816,346,510,118
car,4734,0.5198,445,165,509,114
car,4753,0.5632,485,125,537,120
car,4745,0.6397,355,124,502,485
car,4735,0.5368,453,152,531,114
car,4751,0.7355,921,314,498,146
car,4749,0.6687,906,340,533,121
car,4743,0.5982,416,114,532,479
car,4718,0.5116,864,331,540,121
car,4771,0.8777,398,175,427,139
car,4765,0.6436,466,109,563,118
car,4760,0.7058,900,372,472,125
car,4764,0.8343,898,340,489,146
car,4763,0.5537,244,134,348,498
car,4712,0.5704,895,373,551,103
car,4782,0.6998,878,359,402,159
car,4778,0.5035,421,108,404,117
car,4781,0.5712,408,117,352,123
car,4786,0.5863,221,153,539,483
car,4785,0.7457,847,347,427,140
car,4791,0.7676,405,174,449,133
car,4768,0.6778,869,363,495,124
car,4787,0.6349,892,299,493,139
car,4780,0.6667,897,336,479,131
car,4796,0.5274,294,119,259,157
car,4795,0.5993,465,129,483,123
car,4757,0.6901,907,376,562,132
car,4790,0.6464,315,131,513,477
car,4761,0.7167,922,338,543,116
car,4807,0.6108,875,361,412,174
car,4808,0.7083,906,314,503,177
car,4654,0.6310,923,316,734,492
car,4814,0.7441,911,307,540,192
car,4783,0.6300,917,313,589,106
car,4741,0.6567,891,336,426,439
car,4789,0.5542,497,113,456,128
car,4809,0.7715,909,344,472,133
car,4793,0.5690,374,118,609,464
car,4833,0.5042,433,115,422,107
car,4776,0.6478,866,353,419,105
car,4821,0.6209,467,110,393,122
car,4819,0.5300,469,111,410,107
car,4777,0.5070,479,111,472,115
car,4822,0.6442,436,119,528,122
car,4815,0.5646,247,133,374,489
car,4794,0.7085,905,335,552,118
car,4805,0.6220,873,362,538,120
car,4799,0.5502,499,146,506,135
car,4829,0.5513,906,310,512,136
car,4831,0.7451,857,353,449,143
car,4848,0.5819,439,136,458,132
car,4846,0.6733,276,147,236,163
car,4762,0.6679,898,281,514,455
car,4854,0.7709,918,341,732,286
car,4828,0.7120,419,121,619,447
car,4772,0.6826,487,111,750,495
car,4784,0.5063,451,143,617,107
car,4820,0.5798,501,174,625,104
car,4832,0.6810,910,339,529,119
car,4818,0.5255,909,344,577,114
car,4835,0.6024,384,124,739,499
car,4860,0.6001,456,150,459,129
car,4849,0.6905,247,139,411,490
car,4842,0.5533,631,288,466,113
car,4850,0.6903,879,330,406,159
car,4801,0.6020,921,311,558,125
car,4847,0.7455,924,324,560,129
car,4863,0.8067,905,330,468,142
car,4837,0.6299,918,345,510,121
car,4856,0.7004,901,368,489,118
car,4834,0.5652,423,114,545,480
car,4870,0.5175,201,143,399,433
car,4862,0.6770,888,333,470,119
car,4865,0.6268,880,279,498,117
car,4838,0.6229,862,366,461,157
car,4853,0.6521,680,273,514,118
car,4844,0.6647,870,360,515,115
car,4890,0.7601,98,253,333,488
car,4899,0.5461,260,138,248,134
car,4871,0.5347,898,316,554,132
car,4878,0.5862,890,295,571,122
car,4904,0.7000,858,295,552,199
car,4906,0.6277,347,122,255,143
car,4909,0.7510,920,314,499,177
car,4905,0.6726,196,163,534,483
car,4892,0.6234,884,306,537,134
car,4885,0.5011,396,116,394,468
car,4910,0.7392,534,178,506,140
car,4926,0.6243,915,341,779,303
car,4903,0.7746,904,341,523,128
car,4894,0.5230,362,122,481,462
car,4901,0.5760,229,129,353,499
car,4902,0.7006,351,125,563,486
car,4925,0.5553,517,124,532,124
car,4893,0.6135,910,342,547,126
car,4898,0.6994,911,309,543,126
car,4918,0.5368,374,126,734,494
car,4913,0.5321,432,115,150,313
car,4908,0.5141,847,358,538,111
car,4900,0.6966,906,337,570,111
car,4924,0.6640,913,328,464,114
car,4912,0.6505,525,159,587,110
car,4877,0.5656,911,343,577,114
car,4931,0.5983,234,134,362,493
car,4923,0.5174,845,355,419,120
car,4935,0.7347,859,361,453,131
car,4864,0.5721,880,352,543,122
car,4967,0.6291,860,299,819,287
car,4964,0.5611,475,113,452,116
car,4952,0.6253,662,294,444,135
car,4963,0.6340,463,182,511,200
car,4957,0.6141,245,142,542,484
car,4944,0.5466,424,141,528,120
car,4948,0.5271,467,141,536,118
car,4947,0.6935,894,329,513,117
car,4960,0.6926,907,300,456,134
car,4971,0.7111,603,279,461,131
car,4951,0.5210,897,340,465,125
car,4953,0.5159,422,116,846,508
car,4978,0.6579,227,136,381,486
car,5005,0.5836,447,153,471,164
car,5009,0.6267,244,135,225,149
car,4986,0.5473,346,127,537,483
car,4970,0.7633,482,120,797,506
car,5012,0.6099,878,295,824,278
car,4995,0.6926,906,342,490,125
car,4997,0.6079,896,322,563,129
car,5000,0.6358,229,135,392,489
car,4939,0.6866,477,190,881,495
car,4932,0.5104,882,331,407,112
car,4989,0.6377,910,346,497,115
car,4942,0.5141,895,284,535,108
car,5001,0.7132,344,124,543,479
car,5006,0.5373,922,318,478,132
car,5002,0.5678,405,121,855,508
car,5021,0.6067,882,333,458,169
car,4984,0.5898,863,333,526,121
car,5015,0.6640,781,269,531,123
car,5020,0.6461,849,355,476,127
car,5017,0.5683,340,128,532,489
car,5030,0.6506,461,141,494,118
car,5023,0.6717,518,216,509,129
car,5024,0.7127,913,342,511,126
car,5022,0.5268,373,120,540,488
car,5011,0.6072,941,311,525,120
car,5062,0.7315,511,234,454,205
car,4973,0.5398,912,341,621,105
car,5051,0.6689,426,103,397,115
car,5065,0.5051,420,110,407,114
car,5070,0.5183,382,115,382,115
car,4998,0.5295,433,108,337,497
car,5066,0.7347,895,331,446,159
car,5059,0.5291,378,124,195,169
car,5055,0.7951,904,370,487,131
car,5058,0.7155,894,335,427,150
car,5057,0.7950,908,307,564,120
car,5047,0.6504,842,325,496,126
car,5089,0.7093,894,336,686,275
car,5088,0.5582,89,227,306,413
car,5069,0.6276,213,142,521,437
car,5050,0.6186,383,114,695,455
car,5080,0.7162,906,315,511,137
car,5090,0.6333,172,217,532,486
car,5097,0.6443,118,280,371,486
car,5033,0.5960,897,331,542,114
car,5084,0.5854,623,257,514,127
car,5018,0.5870,495,118,712,486
car,5081,0.6284,812,313,458,146
car,5100,0.7233,847,357,422,146
car,5101,0.5260,455,151,446,131
car,5077,0.6802,332,121,374,491
car,5098,0.6539,824,317,475,126
car,5032,0.5751,891,374,617,103
car,5104,0.6896,207,135,497,488
car,5076,0.5054,461,144,525,121
car,5078,0.5116,527,120,599,113
car,5071,0.5333,897,369,541,123
car,5092,0.7386,904,372,516,118
car,5053,0.6243,885,331,383,119
car,5107,0.5192,876,301,541,111
car,5119,0.6352,911,330,447,164
car,5074,0.6435,883,332,560,134
car,5115,0.5448,905,363,511,117
car,5052,0.6147,837,351,575,113
car,5145,0.5327,536,114,533,116
