ID,Type of Object,Max Confidence,Avg Confidence,On-screen Duration
379,car,0.42646,0.315481,0.204853
377,car,0.227217,0.227217,0
360,car,0.822108,0.738971,0.286594
376,car,0.640456,0.51234,0.164032
355,car,0.350897,0.330295,0.0406615
375,car,0.567607,0.362919,0.45078
373,car,0.318112,0.272375,0.983509
372,car,0.350897,0.274168,0.583365
347,car,0.463954,0.315235,1.35214
369,car,0.937944,0.523434,1.27126
368,car,0.947579,0.763084,1.76286
365,car,0.39589,0.265069,2.29668
363,car,0.522896,0.316705,3.56719
354,car,0.946598,0.430786,5.20681
352,car,0.533388,0.276699,5.0433
357,car,0.201172,0.201172,0
239,car,0.543105,0.329519,5.20764
263,car,0.824078,0.435277,7.78965
356,car,0.901448,0.692338,4.34714
368,car,0.354675,0.305256,0.00524791
363,car,0.252134,0.252134,0
337,car,0.858496,0.487453,9.43068
343,car,0.569451,0.341377,0.487191
381,car,0.567238,0.451445,0.370634
372,car,0.881414,0.704295,0.778664
376,car,0.716,0.401568,0.164633
263,car,0.203112,0.203112,0
359,car,0.757629,0.579334,8.56036
357,car,0.267457,0.262364,0.0406948
300,car,0.439009,0.411007,0.98408
368,car,0.250436,0.250436,0
373,car,0.742699,0.418606,0.122159
239,car,0.605151,0.336178,1.06503
374,car,0.924919,0.813752,9.1021
370,car,0.90666,0.712362,9.74939
356,car,0.817219,0.700245,0.368753
371,car,0.401658,0.267087,0.901517
360,car,0.679565,0.45752,0.0796891
351,car,0.34103,0.34103,0
372,car,0.235778,0.235778,0
344,car,0.919642,0.566778,15.9904
300,car,0.350555,0.350555,0
379,car,0.424255,0.339143,0.738158
297,car,0.881571,0.630176,66.258
337,car,0.37735,0.268535,1.31278
384,road_sign,0.261506,0.261506,0
381,car,0.582305,0.348849,0.204554
375,car,0.888003,0.650317,2.04815
382,car,0.90942,0.699839,2.17274
356,car,0.565391,0.552007,0.0409803
368,car,0.475939,0.475939,0
360,car,0.67066,0.652082,0.0424748
371,car,0.848538,0.545922,0.328303
344,car,0.393375,0.393375,0
385,car,0.584132,0.479894,0.178294
239,car,0.824948,0.521554,1.03913
353,car,0.778514,0.433864,2.76183
380,car,0.944347,0.674189,3.37537
297,car,0.233079,0.233079,0
372,car,0.420219,0.420219,0
383,car,0.891106,0.795436,1.35226
337,car,0.3033,0.3033,0
379,car,0.264228,0.264228,0
386,car,0.739236,0.541616,0.559716
356,car,0.68608,0.573708,0.0300834
360,car,0.259576,0.259576,0
368,car,0.354675,0.283841,0.289099
376,car,0.957593,0.736525,3.36166
343,car,0.619074,0.394856,4.01963
385,car,0.822108,0.683367,0.655748
360,car,0.440491,0.440491,0
347,car,0.396249,0.275726,5.53488
371,car,0.917276,0.635963,1.35338
379,car,0.269227,0.235154,0.98418
386,car,0.56982,0.390322,0.0821702
239,car,0.471441,0.272825,0.945989
390,road_sign,0.441692,0.369018,0.194948
373,car,0.546833,0.286131,4.38711
393,car,0.815416,0.654086,0.412182
389,car,0.720866,0.390264,2.17472
390,road_sign,0.313682,0.313682,0
239,car,0.272793,0.240903,0.221945
373,car,0.283052,0.235882,0.69612
399,car,0.365414,0.296973,0.454476
347,car,0.415829,0.358598,1.9678
399,car,0.272197,0.254938,0.0510736
239,car,0.285499,0.246615,0.450326
404,person,0.291655,0.291655,0
402,bicycle,0.655955,0.376201,0.860864
389,car,0.390508,0.281245,1.1891
393,car,0.642185,0.365349,1.40555
392,car,0.55947,0.341329,3.56759
387,car,0.870133,0.370912,6.51269
405,car,0.392657,0.264368,0.449943
397,car,0.66432,0.310906,1.92662
391,car,0.843048,0.353645,3.69028
366,car,0.487577,0.29107,19.9266
400,car,0.309371,0.243303,8.58495
378,road_sign,0.569628,0.322255,24.6163
239,car,0.300449,0.257397,0.0771113
401,car,0.292295,0.244794,8.36444
398,car,0.863534,0.599293,9.26762
388,car,0.89299,0.581266,13.078
391,car,0.405277,0.308772,0.532166
406,car,0.755136,0.545984,1.82902
407,bicycle,0.369605,0.262327,1.59802
392,car,0.654187,0.352457,1.9642
393,car,0.345437,0.242842,1.06683
399,car,0.3313,0.247318,2.41748
406,car,0.416926,0.385988,0.119845
410,car,0.647352,0.382779,1.92834
411,bicycle,0.478313,0.305017,1.59905
407,bicycle,0.27484,0.25596,0.0407451
346,car,0.52777,0.356374,31.9826
409,car,0.895128,0.585205,3.15546
366,car,0.574237,0.358672,4.26363
414,car,0.690274,0.426744,1.47695
416,person,0.434705,0.297461,0.49266
415,car,0.757076,0.438329,1.18828
414,car,0.393734,0.393734,0
0,car,0.686727,0.618362,0.0388154
2,car,0.8376,0.611293,0.920113
15,car,0.263643,0.230494,0.393951
7,car,0.523271,0.363016,0.959081
3,car,0.941186,0.810521,2.19407
6,car,0.943951,0.798192,2.30845
20,car,0.425357,0.362564,0.245894
4,car,0.94315,0.795689,3.0935
10,car,0.941351,0.782923,2.90087
8,car,0.960886,0.763634,3.34955
12,car,0.937769,0.770343,3.22462
18,car,0.933794,0.786492,2.40753
14,car,0.919308,0.747884,3.35064
11,car,0.330967,0.250375,3.81489
16,car,0.945289,0.742013,3.69652
17,car,0.932857,0.793882,2.98396
19,car,0.957163,0.794976,2.6862
33,car,0.66365,0.399205,0.119538
30,car,0.881257,0.597895,0.355898
40,car,0.87759,0.729169,0.0898391
22,car,0.958079,0.807551,2.14687
42,car,0.654868,0.583775,0.109809
45,car,0.757629,0.632868,0.123509
47,car,0.761746,0.633649,0.205064
37,car,0.946445,0.811266,0.826199
23,car,0.965212,0.800749,2.61741
21,car,0.937241,0.788113,3.31151
32,car,0.901047,0.70693,1.22647
50,car,0.783145,0.664848,0.165967
46,car,0.925748,0.772927,0.85376
41,car,0.964549,0.817485,1.20466
43,car,0.909296,0.781506,1.37513
26,car,0.962489,0.791532,3.04251
53,car,0.971876,0.907565,0.895597
27,car,0.95236,0.819337,2.94465
29,car,0.971794,0.830893,2.54101
25,car,0.935721,0.761433,3.64411
28,car,0.942664,0.827665,2.9792
63,car,0.805955,0.782343,0.00894413
58,car,0.856475,0.758713,0.654042
1,person,0.887116,0.518931,8.15205
24,car,0.953906,0.757835,4.04188
36,car,0.883439,0.649397,2.48547
9,person,0.860159,0.610431,7.30334
62,car,0.948542,0.917499,0.472905
54,car,0.767966,0.701155,1.37572
44,car,0.964958,0.855011,2.32133
61,car,0.967083,0.907511,1.085
48,car,0.97328,0.870141,2.21006
67,car,0.865823,0.816882,0.390663
70,car,0.920526,0.904652,0.173695
38,car,0.956101,0.828587,3.42138
75,car,0.792939,0.734562,0.0860992
73,car,0.850077,0.805289,0.491966
52,car,0.972686,0.873984,2.87204
51,car,0.933139,0.808299,3.01995
64,car,0.944347,0.849867,2.12948
56,car,0.966209,0.875545,3.26563
59,car,0.9677,0.861342,3.23953
68,car,0.919642,0.785452,2.16571
60,car,0.96083,0.878311,3.28192
80,car,0.835543,0.824685,0.00285567
79,car,0.89929,0.768861,0.486093
78,car,0.901714,0.780747,0.501822
77,car,0.942745,0.879747,0.816231
76,car,0.892846,0.814312,0.888757
74,car,0.976412,0.902641,1.46967
71,car,0.965313,0.929754,1.70327
69,car,0.967178,0.893028,2.14302
66,car,0.956915,0.876584,2.48402
65,car,0.955848,0.839495,2.51445
57,car,0.96826,0.907075,3.46657
55,car,0.968991,0.882233,3.68902
49,car,0.97096,0.891183,4.06385
72,car,0.96066,0.893361,1.56949
13,car,0.925231,0.699358,9.59846
5,car,0.958977,0.789705,9.99812
34,car,0.960773,0.815991,5.15154
31,car,0.910773,0.780677,5.22549
35,car,0.972244,0.927954,5.14513
39,car,0.972365,0.871054,5.04321
81,car,0.879035,0.746513,0.455721
83,car,0.8376,0.611293,0.910681
88,car,0.523271,0.363016,0.928901
96,car,0.263643,0.230494,0.384339
84,car,0.941186,0.810521,2.13586
87,car,0.943951,0.798192,2.27493
101,car,0.425357,0.362564,0.324779
85,car,0.94315,0.795689,3.00417
91,car,0.941351,0.782923,2.80347
89,car,0.960886,0.763634,3.22998
93,car,0.937769,0.770343,3.13757
99,car,0.933794,0.786492,2.30893
95,car,0.919308,0.747884,3.25975
92,car,0.330967,0.250375,3.70363
97,car,0.945289,0.742013,3.57782
98,car,0.932857,0.793882,2.88308
100,car,0.957163,0.794976,2.56949
114,car,0.66365,0.399205,0.117144
111,car,0.881257,0.597895,0.353651
121,car,0.87759,0.729169,0.0754505
103,car,0.958079,0.807551,2.1071
123,car,0.654868,0.583775,0.118062
126,car,0.757629,0.632868,0.14375
128,car,0.761746,0.633649,0.176447
118,car,0.946445,0.811266,0.782294
104,car,0.965212,0.800749,2.52384
102,car,0.937241,0.788113,3.25169
113,car,0.901047,0.70693,1.16531
131,car,0.783145,0.664848,0.155845
127,car,0.925748,0.772927,0.834889
122,car,0.964549,0.817485,1.161
124,car,0.909296,0.781506,1.37634
107,car,0.962489,0.791532,2.96224
110,car,0.971794,0.830893,2.44717
134,car,0.971876,0.907565,0.868338
108,car,0.95236,0.819337,2.85342
106,car,0.935721,0.761433,3.52334
109,car,0.942664,0.827665,2.91741
144,car,0.805955,0.782343,0.0192324
139,car,0.856475,0.758713,0.661831
82,person,0.887116,0.518931,8.2667
105,car,0.953906,0.757835,3.94407
117,car,0.883439,0.649397,2.42447
143,car,0.948542,0.917499,0.472892
90,person,0.860159,0.610431,7.10496
135,car,0.767966,0.701155,1.3498
125,car,0.964958,0.855011,2.30447
142,car,0.967083,0.907511,1.12719
129,car,0.97328,0.870141,2.24397
151,car,0.920526,0.904652,0.174148
148,car,0.865823,0.816882,0.399938
119,car,0.956101,0.828587,3.38551
156,car,0.792939,0.734562,0.0997716
154,car,0.850077,0.805289,0.479643
133,car,0.972686,0.873984,2.86858
132,car,0.933139,0.808299,2.97378
145,car,0.944347,0.849867,2.16687
137,car,0.966209,0.875545,3.36329
140,car,0.9677,0.861342,3.33039
149,car,0.919642,0.785452,2.22543
141,car,0.96083,0.878311,3.37848
161,car,0.835543,0.824685,0.0124898
160,car,0.89929,0.768861,0.53414
159,car,0.901714,0.780747,0.554536
158,car,0.942745,0.879747,0.906245
157,car,0.892846,0.814312,0.97764
155,car,0.976412,0.902641,1.56542
152,car,0.965313,0.929754,1.78846
150,car,0.967178,0.893028,2.24649
147,car,0.956915,0.876584,2.5949
146,car,0.955848,0.839495,2.61311
138,car,0.96826,0.907075,3.55785
136,car,0.968991,0.882233,3.78282
130,car,0.97096,0.891183,4.15576
116,car,0.972244,0.927954,5.16312
115,car,0.960773,0.815991,5.18849
112,car,0.910773,0.780677,5.2285
153,car,0.96066,0.893361,1.65802
94,car,0.925231,0.699358,9.49496
86,car,0.958977,0.789705,9.89364
120,car,0.972365,0.871054,5.07721
162,car,0.879035,0.746513,0.464613
164,car,0.8376,0.611293,0.905258
169,car,0.523271,0.363016,0.951559
177,car,0.263643,0.230494,0.401224
165,car,0.941186,0.810521,2.15979
168,car,0.943951,0.798192,2.27147
182,car,0.425357,0.362564,0.326468
166,car,0.94315,0.795689,3.0285
172,car,0.941351,0.782923,2.82708
170,car,0.960886,0.763634,3.26586
174,car,0.937769,0.770343,3.16317
180,car,0.933794,0.786492,2.36454
176,car,0.919308,0.747884,3.28777
173,car,0.330967,0.250375,3.72962
178,car,0.945289,0.742013,3.62011
179,car,0.932857,0.793882,2.9124
181,car,0.957163,0.794976,2.58688
195,car,0.66365,0.399205,0.146165
192,car,0.881257,0.597895,0.346162
202,car,0.87759,0.729169,0.0772272
184,car,0.958079,0.807551,2.10744
204,car,0.654868,0.583775,0.116208
207,car,0.757629,0.632868,0.124265
209,car,0.761746,0.633649,0.195494
199,car,0.946445,0.811266,0.750332
185,car,0.965212,0.800749,2.51482
183,car,0.937241,0.788113,3.25593
194,car,0.901047,0.70693,1.16085
212,car,0.783145,0.664848,0.164054
208,car,0.925748,0.772927,0.851166
203,car,0.964549,0.817485,1.20013
205,car,0.909296,0.781506,1.39312
188,car,0.962489,0.791532,2.95615
215,car,0.971876,0.907565,0.894418
191,car,0.971794,0.830893,2.45815
189,car,0.95236,0.819337,2.85753
187,car,0.935721,0.761433,3.54256
190,car,0.942664,0.827665,2.92172
225,car,0.805955,0.782343,0.013119
220,car,0.856475,0.758713,0.658698
163,person,0.887116,0.518931,8.28954
186,car,0.953906,0.757835,3.95849
198,car,0.883439,0.649397,2.44901
171,person,0.860159,0.610431,7.17686
224,car,0.948542,0.917499,0.471773
216,car,0.767966,0.701155,1.36181
206,car,0.964958,0.855011,2.30281
223,car,0.967083,0.907511,1.06603
210,car,0.97328,0.870141,2.22709
229,car,0.865823,0.816882,0.421484
232,car,0.920526,0.904652,0.175411
200,car,0.956101,0.828587,3.36868
237,car,0.792939,0.734562,0.0829148
235,car,0.850077,0.805289,0.497729
214,car,0.972686,0.873984,2.87119
213,car,0.933139,0.808299,3.01979
226,car,0.944347,0.849867,2.10787
218,car,0.966209,0.875545,3.24908
221,car,0.9677,0.861342,3.24058
230,car,0.919642,0.785452,2.17129
222,car,0.96083,0.878311,3.28287
242,car,0.835543,0.824685,0.0125649
241,car,0.89929,0.768861,0.49838
240,car,0.901714,0.780747,0.509686
239,car,0.942745,0.879747,0.825597
238,car,0.892846,0.814312,0.914193
236,car,0.976412,0.902641,1.4948
233,car,0.965313,0.929754,1.71327
231,car,0.967178,0.893028,2.17805
228,car,0.956915,0.876584,2.47921
227,car,0.955848,0.839495,2.5151
219,car,0.96826,0.907075,3.46316
217,car,0.968991,0.882233,3.70788
211,car,0.97096,0.891183,4.09499
197,car,0.972244,0.927954,5.11087
196,car,0.960773,0.815991,5.12819
193,car,0.910773,0.780677,5.17623
234,car,0.96066,0.893361,1.58678
175,car,0.925231,0.699358,9.45602
167,car,0.958977,0.789705,9.85915
201,car,0.972365,0.871054,5.03489
243,car,0.879035,0.746513,0.473085
245,car,0.8376,0.611293,0.92598
250,car,0.523271,0.363016,0.951008
258,car,0.263643,0.230494,0.371576
246,car,0.941186,0.810521,2.14578
249,car,0.943951,0.798192,2.255
263,car,0.425357,0.362564,0.315265
247,car,0.94315,0.795689,2.98586
253,car,0.941351,0.782923,2.78948
251,car,0.960886,0.763634,3.24483
255,car,0.937769,0.770343,3.08238
261,car,0.933794,0.786492,2.27776
257,car,0.919308,0.747884,3.22507
254,car,0.330967,0.250375,3.65117
259,car,0.945289,0.742013,3.57016
260,car,0.932857,0.793882,2.86987
262,car,0.957163,0.794976,2.54733
276,car,0.66365,0.399205,0.122264
273,car,0.881257,0.597895,0.337477
283,car,0.87759,0.729169,0.0847694
265,car,0.958079,0.807551,2.09768
285,car,0.654868,0.583775,0.122857
288,car,0.757629,0.632868,0.135544
290,car,0.761746,0.633649,0.195251
280,car,0.946445,0.811266,0.781573
266,car,0.965212,0.800749,2.52348
264,car,0.937241,0.788113,3.25014
275,car,0.901047,0.70693,1.17721
293,car,0.783145,0.664848,0.16433
289,car,0.925748,0.772927,0.857348
284,car,0.964549,0.817485,1.16939
286,car,0.909296,0.781506,1.40071
269,car,0.962489,0.791532,2.98374
272,car,0.971794,0.830893,2.46717
296,car,0.971876,0.907565,0.90455
270,car,0.95236,0.819337,2.89331
268,car,0.935721,0.761433,3.52616
271,car,0.942664,0.827665,2.92892
306,car,0.805955,0.782343,0.0455913
301,car,0.856475,0.758713,0.668913
244,person,0.887116,0.518931,8.26843
267,car,0.953906,0.757835,3.96907
279,car,0.883439,0.649397,2.45412
252,person,0.860159,0.610431,7.12729
305,car,0.948542,0.917499,0.479072
297,car,0.767966,0.701155,1.35576
287,car,0.964958,0.855011,2.3257
304,car,0.967083,0.907511,1.09937
291,car,0.97328,0.870141,2.22089
313,car,0.920526,0.904652,0.162113
310,car,0.865823,0.816882,0.423749
281,car,0.956101,0.828587,3.379
318,car,0.792939,0.734562,0.0686071
316,car,0.850077,0.805289,0.500284
295,car,0.972686,0.873984,2.88391
294,car,0.933139,0.808299,3.00287
307,car,0.944347,0.849867,2.11848
299,car,0.966209,0.875545,3.2741
302,car,0.9677,0.861342,3.24342
311,car,0.919642,0.785452,2.1712
303,car,0.96083,0.878311,3.29196
323,car,0.835543,0.824685,0.0115562
322,car,0.89929,0.768861,0.488153
321,car,0.901714,0.780747,0.499517
320,car,0.942745,0.879747,0.821211
319,car,0.892846,0.814312,0.913225
317,car,0.976412,0.902641,1.48029
314,car,0.965313,0.929754,1.70274
312,car,0.967178,0.893028,2.1569
309,car,0.956915,0.876584,2.47388
308,car,0.955848,0.839495,2.5117
300,car,0.96826,0.907075,3.46924
298,car,0.968991,0.882233,3.68026
292,car,0.97096,0.891183,4.09198
278,car,0.972244,0.927954,5.09496
277,car,0.960773,0.815991,5.11566
274,car,0.910773,0.780677,5.1665
315,car,0.96066,0.893361,1.57299
256,car,0.925231,0.699358,9.40255
248,car,0.958977,0.789705,9.79905
282,car,0.972365,0.871054,5.00367
324,car,0.879035,0.746513,0.466342
326,car,0.8376,0.611293,0.914725
331,car,0.523271,0.363016,0.939243
339,car,0.263643,0.230494,0.384868
327,car,0.941186,0.810521,2.15599
330,car,0.943951,0.798192,2.23005
344,car,0.425357,0.362564,0.304122
328,car,0.94315,0.795689,2.98933
334,car,0.941351,0.782923,2.77936
332,car,0.960886,0.763634,3.2136
336,car,0.937769,0.770343,3.10064
342,car,0.933794,0.786492,2.2776
338,car,0.919308,0.747884,3.23748
335,car,0.330967,0.250375,3.65006
340,car,0.945289,0.742013,3.55783
341,car,0.932857,0.793882,2.85295
343,car,0.957163,0.794976,2.57293
357,car,0.66365,0.399205,0.142214
354,car,0.881257,0.597895,0.356463
364,car,0.87759,0.729169,0.0686875
346,car,0.958079,0.807551,2.09915
366,car,0.654868,0.583775,0.100561
369,car,0.757629,0.632868,0.146586
371,car,0.761746,0.633649,0.184407
361,car,0.946445,0.811266,0.754608
347,car,0.965212,0.800749,2.51323
345,car,0.937241,0.788113,3.23127
356,car,0.901047,0.70693,1.15962
374,car,0.783145,0.664848,0.157438
370,car,0.925748,0.772927,0.874975
365,car,0.964549,0.817485,1.1797
367,car,0.909296,0.781506,1.36637
350,car,0.962489,0.791532,2.96403
377,car,0.971876,0.907565,0.878406
353,car,0.971794,0.830893,2.46419
351,car,0.95236,0.819337,2.87136
349,car,0.935721,0.761433,3.54622
352,car,0.942664,0.827665,2.91789
387,car,0.805955,0.782343,0.0149188
382,car,0.856475,0.758713,0.653311
325,person,0.887116,0.518931,8.21673
348,car,0.953906,0.757835,3.92211
360,car,0.883439,0.649397,2.38601
386,car,0.948542,0.917499,0.457958
333,person,0.860159,0.610431,7.08322
378,car,0.767966,0.701155,1.35917
368,car,0.964958,0.855011,2.31483
385,car,0.967083,0.907511,1.08359
372,car,0.97328,0.870141,2.21855
394,car,0.920526,0.904652,0.170986
391,car,0.865823,0.816882,0.416733
362,car,0.956101,0.828587,3.36912
399,car,0.792939,0.734562,0.0782405
397,car,0.850077,0.805289,0.517166
376,car,0.972686,0.873984,2.90711
375,car,0.933139,0.808299,3.01711
388,car,0.944347,0.849867,2.14677
380,car,0.966209,0.875545,3.27289
383,car,0.9677,0.861342,3.27351
392,car,0.919642,0.785452,2.1946
384,car,0.96083,0.878311,3.31354
404,car,0.835543,0.824685,0.0194807
403,car,0.89929,0.768861,0.48927
402,car,0.901714,0.780747,0.511888
401,car,0.942745,0.879747,0.810007
400,car,0.892846,0.814312,0.89592
398,car,0.976412,0.902641,1.46155
395,car,0.965313,0.929754,1.71449
393,car,0.967178,0.893028,2.17033
390,car,0.956915,0.876584,2.51366
389,car,0.955848,0.839495,2.54677
381,car,0.96826,0.907075,3.4761
379,car,0.968991,0.882233,3.69782
373,car,0.97096,0.891183,4.07569
359,car,0.972244,0.927954,5.10278
358,car,0.960773,0.815991,5.12597
355,car,0.910773,0.780677,5.16573
396,car,0.96066,0.893361,1.5925
337,car,0.925231,0.699358,9.40206
329,car,0.958977,0.789705,9.81584
363,car,0.972365,0.871054,5.00276
405,car,0.879035,0.746513,0.485854
407,car,0.8376,0.611293,0.919883
420,car,0.263643,0.230494,0.377117
412,car,0.523271,0.363016,0.936213
408,car,0.941186,0.810521,2.14902
411,car,0.943951,0.798192,2.25782
425,car,0.425357,0.362564,0.309556
409,car,0.94315,0.795689,3.0039
415,car,0.941351,0.782923,2.80478
417,car,0.937769,0.770343,3.13756
413,car,0.960886,0.763634,3.2459
423,car,0.933794,0.786492,2.29788
419,car,0.919308,0.747884,3.28518
416,car,0.330967,0.250375,3.70421
421,car,0.945289,0.742013,3.57952
422,car,0.932857,0.793882,2.895
424,car,0.957163,0.794976,2.58156
438,car,0.66365,0.399205,0.116103
435,car,0.881257,0.597895,0.332092
445,car,0.87759,0.729169,0.0737898
427,car,0.958079,0.807551,2.09306
447,car,0.654868,0.583775,0.105618
450,car,0.757629,0.632868,0.116011
452,car,0.761746,0.633649,0.205555
442,car,0.946445,0.811266,0.764397
428,car,0.965212,0.800749,2.52245
426,car,0.937241,0.788113,3.23939
437,car,0.901047,0.70693,1.1991
455,car,0.783145,0.664848,0.160662
451,car,0.925748,0.772927,0.850997
446,car,0.964549,0.817485,1.17866
448,car,0.909296,0.781506,1.36645
431,car,0.962489,0.791532,2.96074
458,car,0.971876,0.907565,0.875166
434,car,0.971794,0.830893,2.44029
432,car,0.95236,0.819337,2.87086
430,car,0.935721,0.761433,3.54986
433,car,0.942664,0.827665,2.92976
468,car,0.805955,0.782343,0.00860545
463,car,0.856475,0.758713,0.687267
406,person,0.887116,0.518931,8.27828
429,car,0.953906,0.757835,4.01479
441,car,0.883439,0.649397,2.50457
414,person,0.860159,0.610431,7.21484
467,car,0.948542,0.917499,0.570193
459,car,0.767966,0.701155,1.51532
449,car,0.964958,0.855011,2.48559
466,car,0.967083,0.907511,1.26887
453,car,0.97328,0.870141,2.39141
472,car,0.865823,0.816882,0.425201
475,car,0.920526,0.904652,0.17936
443,car,0.956101,0.828587,3.59892
480,car,0.792939,0.734562,0.0381698
478,car,0.850077,0.805289,0.454296
457,car,0.972686,0.873984,3.08033
456,car,0.933139,0.808299,3.19748
469,car,0.944347,0.849867,2.25044
461,car,0.966209,0.875545,3.47274
464,car,0.9677,0.861342,3.4585
473,car,0.919642,0.785452,2.19971
465,car,0.96083,0.878311,3.49594
485,car,0.835543,0.824685,0.0152482
484,car,0.89929,0.768861,0.48419
483,car,0.901714,0.780747,0.493763
482,car,0.942745,0.879747,0.832289
481,car,0.892846,0.814312,0.896241
479,car,0.976412,0.902641,1.46171
476,car,0.965313,0.929754,1.69418
474,car,0.967178,0.893028,2.17079
471,car,0.956915,0.876584,2.58132
470,car,0.955848,0.839495,2.61646
462,car,0.96826,0.907075,3.67223
460,car,0.968991,0.882233,3.88389
454,car,0.97096,0.891183,4.2879
440,car,0.972244,0.927954,5.28177
439,car,0.960773,0.815991,5.29284
436,car,0.910773,0.780677,5.34272
477,car,0.96066,0.893361,1.56685
418,car,0.925231,0.699358,9.61464
410,car,0.958977,0.789705,10.0158
444,car,0.972365,0.871054,5.21636
486,car,0.879035,0.746513,0.440349
488,car,0.8376,0.611293,0.917911
493,car,0.523271,0.363016,0.948284
501,car,0.263643,0.230494,0.370223
489,car,0.941186,0.810521,2.17135
492,car,0.943951,0.798192,2.25088
506,car,0.425357,0.362564,0.300508
490,car,0.94315,0.795689,2.96494
496,car,0.941351,0.782923,2.79058
498,car,0.937769,0.770343,3.11927
494,car,0.960886,0.763634,3.23295
504,car,0.933794,0.786492,2.29412
500,car,0.919308,0.747884,3.23369
497,car,0.330967,0.250375,3.68831
502,car,0.945289,0.742013,3.55755
503,car,0.932857,0.793882,2.86601
505,car,0.957163,0.794976,2.55692
519,car,0.66365,0.399205,0.109541
516,car,0.881257,0.597895,0.340672
526,car,0.87759,0.729169,0.0780828
508,car,0.958079,0.807551,2.09832
528,car,0.654868,0.583775,0.0967635
531,car,0.757629,0.632868,0.125321
533,car,0.761746,0.633649,0.184321
523,car,0.946445,0.811266,0.770037
509,car,0.965212,0.800749,2.5059
507,car,0.937241,0.788113,3.23712
518,car,0.901047,0.70693,1.15966
536,car,0.783145,0.664848,0.1458
532,car,0.925748,0.772927,0.855622
527,car,0.964549,0.817485,1.1586
529,car,0.909296,0.781506,1.36818
512,car,0.962489,0.791532,2.96047
515,car,0.971794,0.830893,2.44508
539,car,0.971876,0.907565,0.887137
513,car,0.95236,0.819337,2.85722
511,car,0.935721,0.761433,3.51943
514,car,0.942664,0.827665,2.92978
549,car,0.805955,0.782343,0.0130413
544,car,0.856475,0.758713,0.635956
487,person,0.887116,0.518931,8.21014
510,car,0.953906,0.757835,3.94261
522,car,0.883439,0.649397,2.42456
495,person,0.860159,0.610431,7.08749
548,car,0.948542,0.917499,0.467601
540,car,0.767966,0.701155,1.36638
530,car,0.964958,0.855011,2.32263
547,car,0.967083,0.907511,1.09635
534,car,0.97328,0.870141,2.22491
556,car,0.920526,0.904652,0.16254
553,car,0.865823,0.816882,0.410764
524,car,0.956101,0.828587,3.35528
561,car,0.792939,0.734562,0.0838068
559,car,0.850077,0.805289,0.49921
538,car,0.972686,0.873984,2.87421
537,car,0.933139,0.808299,2.99899
550,car,0.944347,0.849867,2.11855
542,car,0.966209,0.875545,3.26617
545,car,0.9677,0.861342,3.25293
554,car,0.919642,0.785452,2.16605
546,car,0.96083,0.878311,3.29237
566,car,0.835543,0.824685,0.0109125
565,car,0.89929,0.768861,0.49717
564,car,0.901714,0.780747,0.514984
563,car,0.942745,0.879747,0.83286
562,car,0.892846,0.814312,0.89834
560,car,0.976412,0.902641,1.48587
557,car,0.965313,0.929754,1.70433
555,car,0.967178,0.893028,2.16505
552,car,0.956915,0.876584,2.48996
551,car,0.955848,0.839495,2.52193
543,car,0.96826,0.907075,3.4717
541,car,0.968991,0.882233,3.6816
535,car,0.97096,0.891183,4.06672
521,car,0.972244,0.927954,5.07741
520,car,0.960773,0.815991,5.083
517,car,0.910773,0.780677,5.14948
558,car,0.96066,0.893361,1.57558
499,car,0.925231,0.699358,9.38316
491,car,0.958977,0.789705,9.77535
525,car,0.972365,0.871054,4.97217
567,car,0.879035,0.746513,0.464983
569,car,0.8376,0.611293,1.01709
574,car,0.523271,0.363016,1.05924
582,car,0.263643,0.230494,0.390601
570,car,0.941186,0.810521,2.25972
573,car,0.943951,0.798192,2.36474
587,car,0.425357,0.362564,0.298199
571,car,0.94315,0.795689,3.08302
577,car,0.941351,0.782923,2.89399
575,car,0.960886,0.763634,3.34336
579,car,0.937769,0.770343,3.22714
585,car,0.933794,0.786492,2.29693
581,car,0.919308,0.747884,3.22555
578,car,0.330967,0.250375,3.78634
584,car,0.932857,0.793882,2.85533
583,car,0.945289,0.742013,3.54694
586,car,0.957163,0.794976,2.56128
600,car,0.66365,0.399205,0.146554
597,car,0.881257,0.597895,0.329341
607,car,0.87759,0.729169,0.0745964
589,car,0.958079,0.807551,2.09882
609,car,0.654868,0.583775,0.116556
612,car,0.757629,0.632868,0.122696
614,car,0.761746,0.633649,0.186166
604,car,0.946445,0.811266,0.75704
590,car,0.965212,0.800749,2.51346
588,car,0.937241,0.788113,3.21463
599,car,0.901047,0.70693,1.18576
617,car,0.783145,0.664848,0.141673
613,car,0.925748,0.772927,0.837034
608,car,0.964549,0.817485,1.17723
610,car,0.909296,0.781506,1.37077
593,car,0.962489,0.791532,2.95456
596,car,0.971794,0.830893,2.45641
620,car,0.971876,0.907565,0.889284
594,car,0.95236,0.819337,2.8617
592,car,0.935721,0.761433,3.52236
595,car,0.942664,0.827665,2.92515
630,car,0.805955,0.782343,0.0159031
625,car,0.856475,0.758713,0.666301
568,person,0.887116,0.518931,8.32102
591,car,0.953906,0.757835,3.9254
603,car,0.883439,0.649397,2.44072
576,person,0.860159,0.610431,7.2074
629,car,0.948542,0.917499,0.469527
621,car,0.767966,0.701155,1.372
611,car,0.964958,0.855011,2.29998
628,car,0.967083,0.907511,1.08204
